command,Vm
82.1999,-16.225
82.1961,-16.1063
82.1922,-16.2
82.1883,-16.2437
82.1844,-16.0562
82.1805,-16.0625
82.1767,-16.0625
82.1728,-16.1437
82.1689,-16.075
82.165,-16.0812
82.1611,-16.1
82.1572,-16.0875
82.1533,-16.075
82.1494,-16.1437
82.1455,-16.0687
82.1416,-16.1625
82.1377,-16.1187
82.1339,-16.2625
82.13,-16.3062
82.1261,-16.1625
82.1222,-16.3438
82.1183,-16.3062
82.1144,-16.3438
82.1105,-16.3188
82.1066,-16.3125
82.1027,-16.3
82.0988,-16.2812
82.0948,-16.2
82.091,-16.3312
82.087,-16.4
82.0831,-16.3062
82.0792,-16.2625
82.0753,-16.35
82.0714,-16.325
82.0675,-16.3625
82.0636,-16.2937
82.0597,-16.3062
82.0558,-16.3687
82.0518,-16.6062
82.0479,-16.4562
82.044,-16.6812
82.0401,-16.5562
82.0362,-16.625
82.0323,-16.3875
82.0284,-16.5938
82.0244,-16.5187
82.0205,-16.3625
82.0166,-16.5812
82.0127,-16.5938
82.0087,-16.475
82.0048,-16.4813
82.0009,-16.6
81.997,-16.5187
81.993,-16.6187
81.9891,-16.6
81.9852,-16.7125
81.9812,-16.5187
81.9773,-16.5562
81.9734,-16.7313
81.9694,-16.6062
81.9655,-16.6562
81.9616,-16.7625
81.9576,-16.6187
81.9537,-16.7125
81.9498,-16.7062
81.9458,-16.7375
81.9419,-16.8875
81.9379,-16.7562
81.934,-16.6937
81.9301,-16.7437
81.9261,-16.7687
81.9222,-16.7812
81.9182,-16.7437
81.9143,-16.8062
81.9103,-16.8312
81.9064,-16.8125
81.9024,-16.7562
81.8985,-16.9812
81.8945,-16.7125
81.8906,-16.8937
81.8866,-16.7437
81.8827,-16.7437
81.8787,-16.775
81.8748,-16.9688
81.8708,-16.875
81.8668,-16.7375
81.8629,-16.8312
81.8589,-16.9187
81.855,-17.0438
81.851,-16.9187
81.847,-16.9688
81.8431,-16.8562
81.8391,-17
81.8352,-16.9937
81.8312,-17.0438
81.8272,-17.1063
81.8233,-17.0062
81.8193,-17.1125
81.8153,-17.15
81.8114,-17.0875
81.8074,-16.95
81.8034,-16.9062
81.7994,-16.975
81.7955,-16.8813
81.7915,-16.9187
81.7875,-16.9625
81.7835,-16.9812
81.7796,-16.9937
81.7756,-16.875
81.7716,-16.975
81.7676,-17.0438
81.7636,-16.9937
81.7597,-16.8
81.7557,-16.9625
81.7517,-16.9
81.7477,-16.925
81.7437,-16.7625
81.7397,-16.7562
81.7357,-16.8
81.7318,-16.7875
81.7278,-16.7938
81.7238,-16.8438
81.7198,-16.9312
81.7158,-16.625
81.7118,-16.75
81.7078,-16.7437
81.7038,-16.625
81.6998,-16.5125
81.6958,-16.5688
81.6918,-16.6062
81.6878,-16.6187
81.6838,-16.5562
81.6798,-16.6375
81.6758,-16.7812
81.6718,-16.6375
81.6678,-16.6812
81.6638,-16.775
81.6598,-16.9
81.6558,-16.7687
81.6518,-16.7687
81.6478,-16.6313
81.6438,-16.7625
81.6398,-16.7687
81.6358,-16.775
81.6317,-16.6
81.6277,-16.5625
81.6237,-16.7062
81.6197,-16.5562
81.6157,-16.6562
81.6117,-16.5625
81.6077,-16.4062
81.6036,-16.4625
81.5996,-16.5437
81.5956,-16.4937
81.5916,-16.4375
81.5876,-16.6
81.5835,-16.4813
81.5795,-16.4125
81.5755,-16.4188
81.5715,-16.3625
81.5674,-16.4562
81.5634,-16.4188
81.5594,-16.4813
81.5554,-16.3812
81.5513,-16.3812
81.5473,-16.4062
81.5433,-16.2937
81.5392,-16.4312
81.5352,-16.4
81.5312,-16.3
81.5271,-16.5
81.5231,-16.4
81.5191,-16.3438
81.515,-16.4562
81.511,-16.6
81.5069,-16.3562
81.5029,-16.5125
81.4989,-16.4188
81.4948,-16.5125
81.4908,-16.4312
81.4867,-16.3188
81.4827,-16.4875
81.4786,-16.3312
81.4746,-16.3312
81.4705,-16.3562
81.4665,-16.4562
81.4624,-16.3062
81.4584,-16.2312
81.4543,-16.3125
81.4503,-16.2812
81.4462,-16.35
81.4422,-16.2937
81.4381,-16.325
81.4341,-16.3188
81.43,-16.4312
81.4259,-16.4312
81.4219,-16.3875
81.4178,-16.4437
81.4138,-16.3562
81.4097,-16.3125
81.4056,-16.3125
81.4016,-16.275
81.3975,-16.3812
81.3934,-16.35
81.3894,-16.375
81.3853,-16.3
81.3813,-16.3312
81.3772,-16.3
81.3731,-16.1812
81.369,-16.3
81.365,-16.2375
81.3609,-16.25
81.3568,-16.1812
81.3528,-16.1437
81.3487,-16.0812
81.3446,-16.1125
81.3405,-16.2
81.3364,-15.9687
81.3324,-16.1625
81.3283,-16.0063
81.3242,-16.0875
81.3201,-15.9
81.316,-15.8938
81.312,-15.8938
81.3079,-15.8313
81.3038,-15.8187
81.2997,-15.725
81.2956,-15.8438
81.2915,-15.875
81.2874,-15.7687
81.2833,-15.675
81.2793,-15.7312
81.2752,-15.7188
81.2711,-15.7312
81.267,-15.6687
81.2629,-15.7937
81.2588,-15.75
81.2547,-15.675
81.2506,-15.7438
81.2465,-15.5875
81.2424,-15.675
81.2383,-15.6313
81.2342,-15.5687
81.2301,-15.5562
81.226,-15.45
81.2219,-15.4688
81.2178,-15.4
81.2137,-15.3
81.2096,-15.35
81.2055,-15.3375
81.2014,-15.2812
81.1972,-15.3313
81.1931,-15.3188
81.189,-15.2
81.1849,-15.2875
81.1808,-15.2812
81.1767,-15.2562
81.1726,-15.15
81.1685,-15.0625
81.1643,-15.1562
81.1602,-15.2375
81.1561,-15.1188
81.152,-15.1
81.1479,-14.9062
81.1438,-15
81.1396,-14.8688
81.1355,-14.9688
81.1314,-14.9937
81.1273,-14.7687
81.1231,-14.9
81.119,-14.8688
81.1149,-14.9062
81.1107,-14.8938
81.1066,-14.8938
81.1025,-14.7937
81.0984,-14.8688
81.0942,-14.8625
81.0901,-14.9062
81.086,-15
81.0818,-14.9
81.0777,-14.8625
81.0735,-14.8187
81.0694,-14.775
81.0653,-14.8438
81.0611,-14.8438
81.057,-14.8125
81.0529,-14.925
81.0487,-14.9688
81.0446,-14.8375
81.0404,-15.0188
81.0363,-14.8312
81.0321,-14.9188
81.028,-15.025
81.0238,-15.05
81.0197,-15.0938
81.0155,-15.0688
81.0114,-15.1437
81.0072,-15.0938
81.0031,-15.0688
80.9989,-15.1062
80.9948,-15.1125
80.9906,-15.1687
80.9865,-15.0688
80.9823,-15.025
80.9782,-15.1375
80.974,-15.1562
80.9698,-15.0938
80.9657,-15.0625
80.9615,-15.1
80.9574,-15.2313
80.9532,-15.125
80.949,-15.1625
80.9449,-15.0938
80.9407,-15.1813
80.9365,-15.1
80.9324,-15.0875
80.9282,-15.125
80.924,-15.1188
80.9199,-15.1875
80.9157,-15.0063
80.9115,-15.2063
80.9074,-15.1188
80.9032,-15.025
80.899,-15.1188
80.8948,-14.8438
80.8907,-14.9062
80.8865,-14.9
80.8823,-14.9875
80.8781,-14.9125
80.8739,-14.8875
80.8698,-14.9312
80.8656,-14.9563
80.8614,-15.0312
80.8572,-14.9563
80.853,-15.0688
80.8488,-15.1188
80.8447,-15.1062
80.8405,-15.05
80.8363,-15.1312
80.8321,-15.1312
80.8279,-15.1
80.8237,-15.0375
80.8195,-15.1875
80.8153,-15.0812
80.8111,-15.15
80.8069,-15
80.8027,-15.0125
80.7986,-15.1
80.7944,-15.0625
80.7902,-15.1813
80.786,-15.1312
80.7818,-15.175
80.7776,-15.3
80.7734,-15.225
80.7692,-15.1875
80.765,-15.35
80.7607,-15.3625
80.7565,-15.325
80.7523,-15.4812
80.7481,-15.4688
80.7439,-15.4437
80.7397,-15.4625
80.7355,-15.4875
80.7313,-15.5312
80.7271,-15.55
80.7229,-15.475
80.7187,-15.6438
80.7144,-15.425
80.7102,-15.6812
80.706,-15.6875
80.7018,-15.5188
80.6976,-15.6062
80.6934,-15.7062
80.6891,-15.5438
80.6849,-15.7
80.6807,-15.75
80.6765,-15.5813
80.6722,-15.675
80.668,-15.7687
80.6638,-15.7438
80.6596,-15.7438
80.6553,-15.7875
80.6511,-15.675
80.6469,-15.7687
80.6427,-15.775
80.6384,-15.6938
80.6342,-15.7
80.63,-15.5687
80.6257,-15.6187
80.6215,-15.4625
80.6173,-15.4437
80.613,-15.6
80.6088,-15.5625
80.6046,-15.6375
80.6003,-15.4875
80.5961,-15.5438
80.5918,-15.475
80.5876,-15.7
80.5834,-15.5562
80.5791,-15.6375
80.5749,-15.7125
80.5706,-15.6
80.5664,-15.7125
80.5621,-15.5438
80.5579,-15.55
80.5536,-15.575
80.5494,-15.6187
80.5451,-15.4875
80.5409,-15.4938
80.5366,-15.4187
80.5324,-15.5875
80.5281,-15.4562
80.5239,-15.375
80.5196,-15.3687
80.5154,-15.3062
80.5111,-15.4125
80.5068,-15.4
80.5026,-15.2688
80.4983,-15.3313
80.494,-15.2875
80.4898,-15.3313
80.4855,-15.4
80.4813,-15.3125
80.477,-15.3437
80.4727,-15.3
80.4685,-15.1437
80.4642,-15.1875
80.4599,-15.2688
80.4557,-15.3562
80.4514,-15.1813
80.4471,-15.2875
80.4428,-15.1312
80.4386,-15.1937
80.4343,-15.2313
80.43,-15.25
80.4258,-15.175
80.4215,-15.2625
80.4172,-15.1813
80.4129,-15.1062
80.4086,-15.1875
80.4044,-15.1
80.4001,-15.0812
80.3958,-14.9188
80.3915,-15.0812
80.3872,-14.9875
80.3829,-14.9875
80.3787,-14.9625
80.3744,-14.9625
80.3701,-14.875
80.3658,-14.8562
80.3615,-14.9375
80.3572,-14.925
80.3529,-14.7312
80.3486,-14.7875
80.3443,-14.7812
80.34,-14.7937
80.3358,-14.8063
80.3315,-14.9688
80.3272,-14.8688
80.3229,-14.9563
80.3186,-15.0125
80.3143,-14.9437
80.31,-14.7812
80.3057,-14.875
80.3014,-14.8187
80.2971,-14.8187
80.2928,-14.7875
80.2885,-14.8875
80.2841,-14.8
80.2798,-14.8688
80.2755,-14.7625
80.2712,-14.8562
80.2669,-14.7937
80.2626,-14.8875
80.2583,-14.8875
80.254,-14.6438
80.2497,-14.7812
80.2454,-14.7437
80.241,-14.65
80.2367,-14.85
80.2324,-14.775
80.2281,-14.6687
80.2238,-14.8063
80.2195,-14.6
80.2151,-14.8187
80.2108,-14.7312
80.2065,-14.6812
80.2022,-14.5938
80.1978,-14.75
80.1935,-14.6687
80.1892,-14.6875
80.1849,-14.7
80.1805,-14.525
80.1762,-14.6438
80.1719,-14.625
80.1676,-14.4625
80.1632,-14.5938
80.1589,-14.5187
80.1546,-14.6375
80.1502,-14.3562
80.1459,-14.375
80.1416,-14.4812
80.1372,-14.3875
80.1329,-14.45
80.1286,-14.3375
80.1242,-14.4625
80.1199,-14.275
80.1155,-14.425
80.1112,-14.3
80.1068,-14.3562
80.1025,-14.2125
80.0982,-14.2875
80.0938,-14.2938
80.0895,-14.1813
80.0851,-14.2875
80.0808,-14.2562
80.0764,-14.3062
80.0721,-14.3125
80.0677,-14.0875
80.0634,-14.1562
80.059,-14.2625
80.0547,-14.1
80.0503,-14.2438
80.046,-14.125
80.0416,-14.1125
80.0373,-14.025
80.0329,-14.1687
80.0285,-14.15
80.0242,-13.9
80.0198,-14.1
80.0155,-13.9563
80.0111,-13.8812
80.0067,-13.9313
80.0024,-13.9875
79.998,-13.925
79.9936,-13.7437
79.9893,-13.95
79.9849,-13.8438
79.9805,-13.8188
79.9762,-13.7688
79.9718,-13.925
79.9674,-13.9437
79.9631,-13.7563
79.9587,-13.8812
79.9543,-13.825
79.9499,-13.7
79.9456,-13.7625
79.9412,-13.6812
79.9368,-13.6812
79.9324,-13.6188
79.9281,-13.6875
79.9237,-13.675
79.9193,-13.6875
79.9149,-13.6312
79.9105,-13.5812
79.9061,-13.6125
79.9018,-13.6375
79.8974,-13.725
79.893,-13.6312
79.8886,-13.7188
79.8842,-13.7937
79.8798,-13.6812
79.8754,-13.6188
79.871,-13.7437
79.8667,-13.5938
79.8623,-13.65
79.8579,-13.6937
79.8535,-13.8062
79.8491,-13.7063
79.8447,-13.7
79.8403,-13.775
79.8359,-13.6562
79.8315,-13.8562
79.8271,-13.7937
79.8227,-13.8812
79.8183,-13.7625
79.8139,-13.7688
79.8095,-13.875
79.8051,-13.7812
79.8007,-13.8062
79.7963,-13.9813
79.7919,-13.8625
79.7875,-13.7375
79.783,-13.7812
79.7786,-13.85
79.7742,-13.7625
79.7698,-13.9625
79.7654,-13.8688
79.761,-13.8937
79.7566,-13.9
79.7522,-13.7563
79.7477,-13.8062
79.7433,-13.9187
79.7389,-13.8
79.7345,-13.7688
79.7301,-13.925
79.7256,-13.8062
79.7212,-13.9313
79.7168,-13.9313
79.7124,-14.0125
79.708,-14.0062
79.7035,-13.9125
79.6991,-13.975
79.6947,-13.9375
79.6903,-13.8688
79.6858,-13.9563
79.6814,-14.1
79.677,-14.0062
79.6725,-13.9437
79.6681,-13.9688
79.6637,-13.975
79.6592,-13.9313
79.6548,-13.95
79.6504,-13.9313
79.6459,-13.8438
79.6415,-13.9625
79.6371,-13.875
79.6326,-13.9187
79.6282,-14
79.6237,-13.85
79.6193,-14.0437
79.6149,-13.9313
79.6104,-13.9875
79.606,-14.0375
79.6015,-13.9688
79.5971,-13.9813
79.5926,-14
79.5882,-14.0875
79.5837,-14.0188
79.5793,-13.9
79.5748,-14.0813
79.5704,-14.0688
79.5659,-14.0125
79.5615,-13.8937
79.557,-13.975
79.5526,-13.7625
79.5481,-14.025
79.5437,-13.975
79.5392,-13.9313
79.5347,-13.9
79.5303,-14.05
79.5258,-13.9625
79.5214,-14.15
79.5169,-14.0312
79.5124,-14.1813
79.508,-14.175
79.5035,-14.1562
79.499,-14.1875
79.4946,-14.2188
79.4901,-14.1375
79.4856,-14.1687
79.4812,-14.1875
79.4767,-14.1
79.4722,-13.9375
79.4678,-13.9875
79.4633,-14
79.4588,-14.0125
79.4543,-13.7937
79.4499,-13.9
79.4454,-13.9
79.4409,-13.8812
79.4364,-13.75
79.4319,-13.9
79.4275,-13.8812
79.423,-14.1
79.4185,-13.8375
79.414,-13.9813
79.4095,-14.1
79.4051,-14.075
79.4006,-14
79.3961,-14.1813
79.3916,-14.0437
79.3871,-14.2438
79.3826,-14.1375
79.3781,-14.1375
79.3736,-14.1562
79.3691,-14.15
79.3647,-14.175
79.3602,-14.15
79.3557,-14.2188
79.3512,-14.075
79.3467,-14.2
79.3422,-14.1625
79.3377,-14.2812
79.3332,-14.1
79.3287,-14.1
79.3242,-14.2062
79.3197,-14.1437
79.3152,-14.2125
79.3107,-14.2438
79.3062,-14.3
79.3017,-14.1187
79.2972,-14.175
79.2927,-14.0625
79.2882,-14.1562
79.2836,-13.9125
79.2791,-14.0562
79.2746,-13.9813
79.2701,-13.7812
79.2656,-13.8062
79.2611,-13.7437
79.2566,-13.8562
79.2521,-13.8688
79.2475,-13.8812
79.243,-13.8
79.2385,-13.9375
79.234,-13.9125
79.2295,-13.9187
79.225,-13.9062
79.2204,-13.7812
79.2159,-13.8562
79.2114,-13.9
79.2069,-13.6625
79.2023,-13.6625
79.1978,-13.6625
79.1933,-13.5375
79.1888,-13.6125
79.1842,-13.4375
79.1797,-13.4375
79.1752,-13.425
79.1706,-13.35
79.1661,-13.3625
79.1616,-13.3063
79.157,-13.3
79.1525,-13.3187
79.148,-13.1938
79.1434,-13.3313
79.1389,-13.4
79.1344,-13.3063
79.1298,-13.2125
79.1253,-13.3313
79.1208,-13.175
79.1162,-13.2188
79.1117,-13.2562
79.1071,-13.275
79.1026,-13.2875
79.098,-13.3063
79.0935,-13.3
79.0889,-13.3687
79.0844,-13.2375
79.0798,-13.15
79.0753,-13.3625
79.0707,-13.2625
79.0662,-13.1
79.0616,-13.2438
79.0571,-13.125
79.0525,-13.2687
79.048,-12.975
79.0434,-13.1375
79.0389,-13.0813
79.0343,-13.0875
79.0298,-13.1
79.0252,-13.1
79.0206,-12.9625
79.0161,-13.0562
79.0115,-13.0062
79.007,-12.8813
79.0024,-13.0062
78.9978,-13.0687
78.9933,-12.9938
78.9887,-13.0562
78.9841,-12.9938
78.9796,-13.0188
78.975,-12.9187
78.9704,-12.9875
78.9659,-12.9313
78.9613,-12.9313
78.9567,-12.9062
78.9521,-12.8125
78.9476,-12.7812
78.943,-12.7937
78.9384,-12.7688
78.9338,-12.7812
78.9293,-12.8062
78.9247,-12.6937
78.9201,-12.6188
78.9155,-12.575
78.9109,-12.6562
78.9064,-12.5437
78.9018,-12.5312
78.8972,-12.5
78.8926,-12.5
78.888,-12.5688
78.8834,-12.3875
78.8788,-12.5
78.8743,-12.3063
78.8697,-12.5812
78.8651,-12.4125
78.8605,-12.4188
78.8559,-12.5063
78.8513,-12.4188
78.8467,-12.5188
78.8421,-12.2437
78.8375,-12.3562
78.8329,-12.3
78.8283,-12.4563
78.8237,-12.3
78.8191,-12.1687
78.8145,-12.1
78.8099,-12.075
78.8053,-12.1375
78.8007,-11.9312
78.7961,-12.1125
78.7915,-12.1125
78.7869,-12.0375
78.7823,-12.1
78.7777,-12.0687
78.7731,-11.9
78.7685,-11.8375
78.7639,-11.9375
78.7593,-11.9312
78.7547,-11.9312
78.75,-11.7312
78.7454,-11.7875
78.7408,-11.825
78.7362,-11.6187
78.7316,-11.6375
78.727,-11.5688
78.7224,-11.5375
78.7177,-11.5125
78.7131,-11.3812
78.7085,-11.4563
78.7039,-11.4875
78.6993,-11.1188
78.6946,-9.4125
78.69,-6.65
78.6854,-4.28125
78.6808,-2.7125
78.6761,-1.76875
78.6715,-1.65625
78.6669,-1.8
78.6623,-2.375
78.6576,-3.1
78.653,-3.9875
78.6484,-4.60625
78.6437,-5.38125
78.6391,-5.95625
78.6345,-6.4875
78.6298,-6.775
78.6252,-7.18125
78.6206,-7.6125
78.6159,-7.80625
78.6113,-8.00625
78.6066,-8.18125
78.602,-8.3625
78.5974,-8.44375
78.5927,-8.7125
78.5881,-8.7375
78.5834,-8.8375
78.5788,-8.7625
78.5741,-8.56875
78.5695,-7.08125
78.5648,-5.2
78.5602,-3.3875
78.5555,-2.00625
78.5509,-1.36875
78.5462,-0.9
78.5416,-0.68125
78.5369,-0.79375
78.5323,-1.16875
78.5276,-1.40625
78.523,-2
78.5183,-2.45
78.5137,-2.88125
78.509,-3.5625
78.5043,-4.06875
78.4997,-4.45
78.495,-4.96875
78.4904,-5.4125
78.4857,-5.675
78.481,-6
78.4764,-6.40625
78.4717,-6.45625
78.4671,-6.83125
78.4624,-6.96875
78.4577,-7.25
78.4531,-7.425
78.4484,-7.6
78.4437,-7.7125
78.439,-7.80625
78.4344,-7.9375
78.4297,-8.1125
78.425,-8.30625
78.4203,-8.38125
78.4157,-8.43125
78.411,-8.675
78.4063,-8.73125
78.4016,-8.83125
78.397,-8.95625
78.3923,-9
78.3876,-9.075
78.3829,-9.175
78.3782,-9.2
78.3736,-9.3625
78.3689,-9.425
78.3642,-9.4375
78.3595,-9.4625
78.3548,-9.60625
78.3501,-9.50625
78.3454,-9.76875
78.3408,-9.7875
78.3361,-9.79375
78.3314,-9.89375
78.3267,-9.9125
78.322,-10
78.3173,-10.0875
78.3126,-9.98125
78.3079,-10.0812
78.3032,-10.0625
78.2985,-10.2937
78.2938,-10.2
78.2891,-10.45
78.2844,-10.4187
78.2797,-10.4625
78.275,-10.6
78.2703,-10.5188
78.2656,-10.6187
78.2609,-10.5813
78.2562,-10.8063
78.2515,-10.8125
78.2468,-10.8938
78.2421,-10.6687
78.2374,-10.9
78.2327,-10.9687
78.2279,-11.1
78.2232,-11.1
78.2185,-11.1
78.2138,-11.2125
78.2091,-11.0563
78.2044,-11.3
78.1997,-11.1688
78.1949,-11.1875
78.1902,-11.1
78.1855,-11.225
78.1808,-11.3312
78.1761,-11.2312
78.1713,-11.1562
78.1666,-11.3688
78.1619,-11.2688
78.1572,-11.4125
78.1525,-11.45
78.1477,-11.3562
78.143,-11.4313
78.1383,-11.6562
78.1335,-11.7375
78.1288,-11.6937
78.1241,-11.85
78.1194,-11.9125
78.1146,-11.7938
78.1099,-11.9375
78.1052,-11.9562
78.1004,-11.7938
78.0957,-11.8562
78.091,-12.0187
78.0862,-11.775
78.0815,-11.8562
78.0767,-11.9562
78.072,-11.9438
78.0673,-11.8938
78.0625,-12.1125
78.0578,-12.125
78.053,-12.15
78.0483,-12.0312
78.0435,-12.2063
78.0388,-12.175
78.034,-12.2937
78.0293,-12.2
78.0246,-12.425
78.0198,-12.3562
78.0151,-12.4437
78.0103,-12.4188
78.0056,-12.3312
78.0008,-12.375
77.9961,-12.4125
77.9913,-12.4125
77.9865,-12.4563
77.9818,-12.2625
77.977,-12.4625
77.9723,-12.4625
77.9675,-12.5312
77.9628,-12.5188
77.958,-12.4875
77.9532,-12.4875
77.9485,-12.5875
77.9437,-12.65
77.9389,-12.5938
77.9342,-12.6562
77.9294,-12.7875
77.9246,-12.875
77.9199,-12.7375
77.9151,-12.875
77.9103,-12.9062
77.9056,-12.7625
77.9008,-12.7437
77.896,-12.7437
77.8913,-12.7875
77.8865,-12.8875
77.8817,-12.825
77.8769,-12.7688
77.8722,-12.725
77.8674,-12.9938
77.8626,-12.85
77.8578,-12.8125
77.8531,-12.7063
77.8483,-12.7
77.8435,-12.7125
77.8387,-12.6687
77.8339,-12.8125
77.8291,-12.8062
77.8243,-12.7063
77.8196,-12.7313
77.8148,-12.9125
77.81,-12.8313
77.8052,-12.8062
77.8004,-12.8062
77.7956,-12.8062
77.7908,-12.6937
77.786,-12.6125
77.7812,-12.7125
77.7765,-12.7188
77.7717,-12.8062
77.7669,-12.7313
77.7621,-12.7125
77.7573,-12.625
77.7525,-12.8188
77.7477,-12.8562
77.7429,-12.8062
77.7381,-12.8313
77.7333,-12.9313
77.7285,-12.8813
77.7237,-12.9562
77.7189,-13.075
77.7141,-12.8687
77.7093,-12.8437
77.7045,-12.9437
77.6996,-12.7125
77.6948,-12.8937
77.69,-12.7125
77.6852,-12.7375
77.6804,-12.6625
77.6756,-12.7562
77.6708,-12.7562
77.666,-12.6437
77.6611,-12.5875
77.6563,-12.6
77.6515,-12.8687
77.6467,-12.6875
77.6419,-12.6875
77.6371,-12.7688
77.6322,-12.7812
77.6274,-12.6625
77.6226,-12.6937
77.6178,-12.7875
77.613,-12.6562
77.6081,-12.7
77.6033,-12.75
77.5985,-12.8437
77.5937,-12.7875
77.5888,-12.8125
77.584,-12.8188
77.5792,-12.9625
77.5743,-12.7812
77.5695,-12.85
77.5647,-13.0813
77.5598,-12.8188
77.555,-13.0312
77.5502,-12.925
77.5453,-13.0687
77.5405,-12.9
77.5357,-12.9375
77.5308,-13.0438
77.526,-13.05
77.5211,-12.95
77.5163,-13.0875
77.5115,-13.0813
77.5066,-13.025
77.5018,-13.0125
77.4969,-12.9313
77.4921,-12.9
77.4873,-13.0125
77.4824,-12.85
77.4776,-12.9
77.4727,-12.9812
77.4679,-12.7437
77.463,-12.9875
77.4582,-12.9062
77.4533,-13.0062
77.4485,-12.9313
77.4436,-13.0062
77.4388,-12.9437
77.4339,-12.925
77.429,-12.7875
77.4242,-12.925
77.4193,-12.9313
77.4145,-12.8875
77.4096,-12.8062
77.4047,-12.9375
77.3999,-12.8813
77.395,-12.9313
77.3902,-12.8687
77.3853,-12.85
77.3804,-12.8062
77.3756,-12.7625
77.3707,-12.9437
77.3658,-12.7625
77.361,-12.8062
77.3561,-12.8687
77.3512,-12.7688
77.3463,-12.8937
77.3415,-12.9
77.3366,-12.8875
77.3317,-13.1313
77.3269,-12.8562
77.322,-12.925
77.3171,-12.85
77.3122,-12.7125
77.3074,-12.75
77.3025,-12.85
77.2976,-12.9
77.2927,-12.7
77.2878,-12.8813
77.283,-12.7562
77.2781,-12.8062
77.2732,-12.6375
77.2683,-12.8062
77.2634,-12.8188
77.2585,-12.6562
77.2536,-12.7937
77.2487,-12.6937
77.2439,-12.625
77.239,-12.6125
77.2341,-12.6625
77.2292,-12.7
77.2243,-12.8625
77.2194,-12.7875
77.2145,-12.7562
77.2096,-12.9125
77.2047,-12.8375
77.1998,-12.8313
77.1949,-12.925
77.19,-12.8625
77.1851,-12.9
77.1802,-12.8375
77.1753,-12.9187
77.1704,-12.9625
77.1655,-12.9187
77.1606,-12.8313
77.1557,-12.9375
77.1508,-12.95
77.1459,-12.9313
77.141,-12.8062
77.1361,-12.825
77.1312,-12.9062
77.1263,-12.8562
77.1214,-12.8625
77.1164,-12.8875
77.1115,-12.75
77.1066,-12.8313
77.1017,-12.8813
77.0968,-12.9437
77.0919,-12.925
77.087,-12.7063
77.082,-12.9625
77.0771,-12.8813
77.0722,-12.7125
77.0673,-12.7188
77.0624,-12.7188
77.0574,-12.8375
77.0525,-12.9187
77.0476,-12.875
77.0427,-12.7437
77.0377,-12.8062
77.0328,-12.7125
77.0279,-12.725
77.023,-12.7375
77.018,-12.7812
77.0131,-12.7
77.0082,-12.6937
77.0032,-12.625
76.9983,-12.7
76.9934,-12.6375
76.9884,-12.8188
76.9835,-12.8062
76.9786,-12.7
76.9736,-12.7188
76.9687,-12.625
76.9638,-12.8062
76.9588,-12.6188
76.9539,-12.8062
76.9489,-12.5938
76.944,-12.725
76.9391,-12.7
76.9341,-12.7063
76.9292,-12.8375
76.9242,-12.7875
76.9193,-13.0062
76.9143,-12.8875
76.9094,-12.9375
76.9044,-12.8813
76.8995,-12.8313
76.8945,-12.9125
76.8896,-13.0375
76.8846,-12.9562
76.8797,-13.1375
76.8747,-13.0125
76.8698,-13.2125
76.8648,-13.1938
76.8598,-13.1187
76.8549,-13.1625
76.8499,-13.2438
76.845,-13.2062
76.84,-13.1187
76.8351,-13.2375
76.8301,-13.3375
76.8251,-13.3125
76.8202,-13.1062
76.8152,-13.2125
76.8102,-13.2562
76.8053,-13.2125
76.8003,-13.3812
76.7953,-13.1875
76.7904,-13.4
76.7854,-13.3
76.7804,-13.2188
76.7755,-13.4
76.7705,-13.4
76.7655,-13.4
76.7605,-13.4
76.7556,-13.5125
76.7506,-13.5063
76.7456,-13.3812
76.7406,-13.5812
76.7357,-13.5187
76.7307,-13.4875
76.7257,-13.4812
76.7207,-13.4687
76.7157,-13.5812
76.7108,-13.3687
76.7058,-13.3375
76.7008,-13.2812
76.6958,-13.3125
76.6908,-13.3563
76.6858,-13.3187
76.6808,-13.3187
76.6759,-13.3063
76.6709,-13.2062
76.6659,-13.1875
76.6609,-13.2562
76.6559,-13.1812
76.6509,-13.2188
76.6459,-13.1062
76.6409,-13.0562
76.6359,-13.2062
76.6309,-13.0813
76.6259,-13.1062
76.6209,-13.125
76.6159,-13.1313
76.6109,-13.0375
76.6059,-13.0938
76.6009,-13.0312
76.5959,-12.9938
76.5909,-13.1
76.5859,-13.0312
76.5809,-12.8875
76.5759,-12.9812
76.5709,-12.8625
76.5659,-12.925
76.5609,-13.1062
76.5559,-12.9375
76.5509,-13.1438
76.5459,-12.9313
76.5408,-13.0625
76.5358,-13.0562
76.5308,-12.95
76.5258,-13.0562
76.5208,-13.0938
76.5158,-13.125
76.5108,-13.0687
76.5057,-13.0938
76.5007,-13.0625
76.4957,-13.05
76.4907,-13.15
76.4857,-13.1562
76.4806,-13.0562
76.4756,-13
76.4706,-13.0375
76.4656,-13.1875
76.4606,-13.1313
76.4555,-13.2375
76.4505,-13.0938
76.4455,-13.1875
76.4404,-13.425
76.4354,-13.275
76.4304,-13.2062
76.4254,-13.4
76.4203,-13.3
76.4153,-13.2625
76.4103,-13.475
76.4052,-13.2875
76.4002,-13.5
76.3951,-13.3313
76.3901,-13.5875
76.3851,-13.3875
76.38,-13.4062
76.375,-13.5063
76.37,-13.5625
76.3649,-13.6375
76.3599,-13.8125
76.3548,-13.7
76.3498,-13.7437
76.3447,-13.6312
76.3397,-13.6312
76.3346,-13.6312
76.3296,-13.6688
